Jay,nonad,50,10,0.2,11025.8,2056,1531,1892,7543,3313,10667,9172,9990,7089,6755,6373,7970,8996,6282,13127,9308,13604,11252,5624,10423,14199,7354,12136,6751,12265,13075,6196,6122,9800,20604,16131,11056,9423,16184,13234,15250,13491,5341,9335,21199,11170,6329,9487,8997,11745,17374,6756,10847,33910,7106,6417,6559,6050,6893,9537
darren,ad,aa,ad,Darren,nonad,Jay,nonad,50,10,0.2,11025.8,2056,1531,1892,7543,3313,10667,9172,9990,7089,6755,6373,7970,8996,6282,13127,9308,13604,11252,5624,10423,14199,7354,12136,6751,12265,13075,6196,6122,9800,20604,16131,11056,9423,16184,13234,15250,13491,5341,9335,21199,11170,6329,9487,8997,11745,17374,6756,10847,33910,7106,6417,6559,6050,6893,9537
Jay,ad,50,58,1.16,15405.14,2056,1531,1892,7543,3313,10667,9172,9990,7089,6755,6373,7970,8996,6282,13127,9308,13604,11252,5624,10423,14199,7354,12136,6751,12265,13075,6196,6122,9800,20604,16131,11056,9423,16184,13234,15250,13491,5341,9335,21199,11170,6329,9487,8997,11745,17374,6756,10847,33910,7106,6417,6559,6050,6893,9537,10645,41402,11365,1351,1651,2060,2380,2700,3037,3373,3724,4044,4397,4765,5117,5452,5814,6137,6604,6956,7325,7692,8044,8385,8812,9509,99,144,720,1136,1472,1823,2052,2483,3168,1499,1034,10142,589,616,96,541,1248,764,586,675,2237,707,697,1698
Jay,ad,,ad,Jay,ad,50,108,2.16,38639.08,2056,1531,1892,7543,3313,10667,9172,9990,7089,6755,6373,7970,8996,6282,13127,9308,13604,11252,5624,10423,14199,7354,12136,6751,12265,13075,6196,6122,9800,20604,16131,11056,9423,16184,13234,15250,13491,5341,9335,21199,11170,6329,9487,8997,11745,17374,6756,10847,33910,7106,6417,6559,6050,6893,9537,10645,41402,11365,1351,1651,2060,2380,2700,3037,3373,3724,4044,4397,4765,5117,5452,5814,6137,6604,6956,7325,7692,8044,8385,8812,9509,99,144,720,1136,1472,1823,2052,2483,3168,1499,1034,10142,589,616,96,541,1248,764,586,675,2237,707,697,1698,14187,36258,8553,8837,7946,19180,6637,8527,8401,9864,7610,5148,6800,6386,11014,8948,7248,12542,8212,10412,11088,17006,6424,9229,11338,5804,8147,13660,9262,17872,11462,11940,6948,7438,15852,8764,12370,7659,9924,56867,617,1220,695,1671,958,724,1628,617,441,467,436,247,21996,4663,2300,713,862,3755,81177,651,909,609,583,498,629,745,462,734,1016,559,905,501,644,563,4400,632,507,502,538,1432,4297,12474,6622,8908,8390,9942,14145,16489,14271,11317,14376,11086,6624,7507,5601,13488,7245,15502,8721,6493,8471,9004,9690,9132,9396,6525,10968,5540,6447,22715,5882,8583,8500,7003,13921,18209,23039,5813,7288,6334,6744,9340,5439,6026,7549,11968,16628,14511,24995,23054,14515
darren,ad,aa,ad,Darren,nonad,Jay,nonad,50,10,0.2,11025.8,2056,1531,1892,7543,3313,10667,9172,9990,7089,6755,6373,7970,8996,6282,13127,9308,13604,11252,5624,10423,14199,7354,12136,6751,12265,13075,6196,6122,9800,20604,16131,11056,9423,16184,13234,15250,13491,5341,9335,21199,11170,6329,9487,8997,11745,17374,6756,10847,33910,7106,6417,6559,6050,6893,9537
Jay,ad,50,58,1.16,15405.14,2056,1531,1892,7543,3313,10667,9172,9990,7089,6755,6373,7970,8996,6282,13127,9308,13604,11252,5624,10423,14199,7354,12136,6751,12265,13075,6196,6122,9800,20604,16131,11056,9423,16184,13234,15250,13491,5341,9335,21199,11170,6329,9487,8997,11745,17374,6756,10847,33910,7106,6417,6559,6050,6893,9537,10645,41402,11365,1351,1651,2060,2380,2700,3037,3373,3724,4044,4397,4765,5117,5452,5814,6137,6604,6956,7325,7692,8044,8385,8812,9509,99,144,720,1136,1472,1823,2052,2483,3168,1499,1034,10142,589,616,96,541,1248,764,586,675,2237,707,697,1698
Jay,ad,,ad,Jay,ad,50,108,2.16,38639.08,2056,1531,1892,7543,3313,10667,9172,9990,7089,6755,6373,7970,8996,6282,13127,9308,13604,11252,5624,10423,14199,7354,12136,6751,12265,13075,6196,6122,9800,20604,16131,11056,9423,16184,13234,15250,13491,5341,9335,21199,11170,6329,9487,8997,11745,17374,6756,10847,33910,7106,6417,6559,6050,6893,9537,10645,41402,11365,1351,1651,2060,2380,2700,3037,3373,3724,4044,4397,4765,5117,5452,5814,6137,6604,6956,7325,7692,8044,8385,8812,9509,99,144,720,1136,1472,1823,2052,2483,3168,1499,1034,10142,589,616,96,541,1248,764,586,675,2237,707,697,1698,14187,36258,8553,8837,7946,19180,6637,8527,8401,9864,7610,5148,6800,6386,11014,8948,7248,12542,8212,10412,11088,17006,6424,9229,11338,5804,8147,13660,9262,17872,11462,11940,6948,7438,15852,8764,12370,7659,9924,56867,617,1220,695,1671,958,724,1628,617,441,467,436,247,21996,4663,2300,713,862,3755,81177,651,909,609,583,498,629,745,462,734,1016,559,905,501,644,563,4400,632,507,502,538,1432,4297,12474,6622,8908,8390,9942,14145,16489,14271,11317,14376,11086,6624,7507,5601,13488,7245,15502,8721,6493,8471,9004,9690,9132,9396,6525,10968,5540,6447,22715,5882,8583,8500,7003,13921,18209,23039,5813,7288,6334,6744,9340,5439,6026,7549,11968,16628,14511,24995,23054,14515
Darren,nonad,50,120,2.4,47261.84,2056,1531,1892,7543,3313,10667,9172,9990,7089,6755,6373,7970,8996,6282,13127,9308,13604,11252,5624,10423,14199,7354,12136,6751,12265,13075,6196,6122,9800,20604,16131,11056,9423,16184,13234,15250,13491,5341,9335,21199,11170,6329,9487,8997,11745,17374,6756,10847,33910,7106,6417,6559,6050,6893,9537,10645,41402,11365,1351,1651,2060,2380,2700,3037,3373,3724,4044,4397,4765,5117,5452,5814,6137,6604,6956,7325,7692,8044,8385,8812,9509,99,144,720,1136,1472,1823,2052,2483,3168,1499,1034,10142,589,616,96,541,1248,764,586,675,2237,707,697,1698,14187,36258,8553,8837,7946,19180,6637,8527,8401,9864,7610,5148,6800,6386,11014,8948,7248,12542,8212,10412,11088,17006,6424,9229,11338,5804,8147,13660,9262,17872,11462,11940,6948,7438,15852,8764,12370,7659,9924,56867,617,1220,695,1671,958,724,1628,617,441,467,436,247,21996,4663,2300,713,862,3755,81177,651,909,609,583,498,629,745,462,734,1016,559,905,501,644,563,4400,632,507,502,538,1432,4297,12474,6622,8908,8390,9942,14145,16489,14271,11317,14376,11086,6624,7507,5601,13488,7245,15502,8721,6493,8471,9004,9690,9132,9396,6525,10968,5540,6447,22715,5882,8583,8500,7003,13921,18209,23039,5813,7288,6334,6744,9340,5439,6026,7549,11968,16628,14511,24995,23054,14515,47413,6330,7089,9635,17251,11011,4199,10791,5222,3444,3336,5227,3464,14390,13768,6759,45328,9062,4951,4192,6747,2903,8132,4652,13520,3790,15298,3310,3683,2625,5672,3300,28102,4279,4229,5943,4373,5802,6993,2928,2997,4240,8010,5625,3884,3750,2450,15676,6054,9309
Darren,ad,50,8,0.16,5791.28,5001,23459,8473,5788,7347,10683,5480,3283,2973,6716,4202,2931,7667,4484,3429,7571,3647,11190,3743,3611,3269,6108,2261,4238,2565,4087,7650,4427,3735,5073,7407,9558,5989,3893,6382,3661,6511,14926,8283,2925,2237,2598,3402,3600,3902,3744,4013,4830,4690,11922
Padraic Casserly,nonad,50,5,0.1,5428.4,10341,8344,7662,9143,6963,17681,3640,3500,7673,4456,3017,5312,4897,2903,7398,3695,4165,2498,22873,3462,2878,5024,3168,2012,2677,3217,5446,2502,3946,3272,28028,6078,2880,2855,3318,2368,4940,4707,3449,3023,2773,2803,3166,2915,2387,4260,2939,4594,6154,4018
Padraic Casserly,ad,25,5,0.2,12354.56,10530,5563,4699,7672,4049,5811,3950,4931,4319,7418,3040,4858,4313,4309,14256,4529,2653,5755,3860,4112,6295,4584,4814,10390,5840,8023,6184,8964,6375,6042,3972,3749,5017,9235,6859,3980,9336,6945,10286,10184,5596,4197,6139,8152,5186,5109,9699,5821,3282,3597,4385
Ibtasam,ad,25,6,0.24,5110.56,8374,3460,3546,5748,4017,2798,5362,8418,3628,3452,7048,12893,3795,2498,3990,2949,5812,3425,2363,2996,12138,2860,4199,6148,5847
Ibtasam,nonad,25,3,0.12,4171.56,3440,7366,2531,2281,3894,3248,2765,5714,3060,4024,3161,2564,2554,4728,2343,2910,4038,5396,4032,4789,8829,2432,6723,3246,3536,4685
han,ad,25,1,0.04,10644.24,14223,9727,18588,9802,8964,10621,18222,19209,15355,8563,8651,16286,7591,10019,16151,14525,4461,4629,5633,7326,6300,6973,7142,6618,6445,4082
han,nonad,25,1,0.04,10159.92,7043,8588,9629,11738,5912,30609,6414,8549,10490,7942,50894,7022,7434,6322,10753,5458,7668,5580,6622,8257,7723,5925,4159,6270,6997
